task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
119	cb/008fa1	1202014	NFCORE_HIC:HIC:HICPRO:BUILD_CONTACT_MAPS (MJ21_8)	COMPLETED	0	2024-11-07 17:53:18.389	4.7s	2.1s	70.0%	4.1 MB	11.3 MB	289.3 MB	666.9 KB
121	31/ebec85	1202015	NFCORE_HIC:HIC:HICPRO:BUILD_CONTACT_MAPS (MJ21_8)	COMPLETED	0	2024-11-07 17:53:18.467	4.7s	2.1s	70.0%	3.8 MB	10.9 MB	289.3 MB	357.5 KB
120	97/923638	1202016	NFCORE_HIC:HIC:HICPRO:BUILD_CONTACT_MAPS (MJ21_8)	COMPLETED	0	2024-11-07 17:53:18.505	4.6s	1.7s	63.2%	4.1 MB	11.3 MB	289.3 MB	488.4 KB
123	da/8b5572	1202017	NFCORE_HIC:HIC:HICPRO:BUILD_CONTACT_MAPS (MJ21_8)	COMPLETED	0	2024-11-07 17:53:18.530	4.6s	1.7s	63.7%	3.3 MB	10.4 MB	289.3 MB	74.9 KB
104	0b/078c19	1202008	NFCORE_HIC:HIC:HICPRO:MERGE_VALID_INTERACTION (MJ21_5)	COMPLETED	0	2024-11-07 17:52:53.562	34.6s	33.2s	304.1%	1.2 GB	22.8 GB	4.6 GB	2.8 GB
106	5d/2e460c	1202004	NFCORE_HIC:HIC:HICPRO:MERGE_VALID_INTERACTION (MJ21_6)	COMPLETED	0	2024-11-07 17:52:53.463	34.6s	32.8s	292.2%	1.2 GB	22.7 GB	4.6 GB	2.8 GB
128	6a/9722bb	1202021	NFCORE_HIC:HIC:HICPRO:ICE_NORMALIZATION (MJ21_8)	COMPLETED	0	2024-11-07 17:53:23.285	9.8s	5s	259.4%	86.5 MB	8.1 GB	40.3 MB	566.4 KB
129	54/aac440	1202020	NFCORE_HIC:HIC:HICPRO:ICE_NORMALIZATION (MJ21_8)	COMPLETED	0	2024-11-07 17:53:23.258	9.9s	5s	201.6%	96.4 MB	8.1 GB	40.4 MB	729.4 KB
125	83/446f22	1202019	NFCORE_HIC:HIC:HICPRO:ICE_NORMALIZATION (MJ21_8)	COMPLETED	0	2024-11-07 17:53:23.232	9.9s	5s	261.4%	92.6 MB	8.1 GB	40.2 MB	300.3 KB
130	65/ef8397	1202022	NFCORE_HIC:HIC:HICPRO:ICE_NORMALIZATION (MJ21_8)	COMPLETED	0	2024-11-07 17:53:23.310	9.8s	4s	291.9%	80.3 MB	8.1 GB	40.1 MB	124.5 KB
126	f0/b5cea2	1202023	NFCORE_HIC:HIC:HICPRO:ICE_NORMALIZATION (MJ21_8)	COMPLETED	0	2024-11-07 17:53:23.334	9.8s	5s	252.5%	83.2 MB	8.1 GB	40 MB	40.7 KB
143	6c/c9898b	1202024	NFCORE_HIC:HIC:HICPRO:BUILD_CONTACT_MAPS (MJ21_5)	COMPLETED	0	2024-11-07 17:53:28.589	4.5s	3.2s	61.7%	3.5 MB	10.5 MB	499.9 MB	79 KB
140	00/4db92d	1202025	NFCORE_HIC:HIC:HICPRO:BUILD_CONTACT_MAPS (MJ21_5)	COMPLETED	0	2024-11-07 17:53:28.976	4.1s	3.3s	63.3%	6.6 MB	13.9 MB	499.9 MB	871.9 KB
137	e7/c9f1c9	1202026	NFCORE_HIC:HIC:HICPRO:BUILD_CONTACT_MAPS (MJ21_6)	COMPLETED	0	2024-11-07 17:53:29.037	4.1s	3.5s	67.8%	3.4 MB	10.5 MB	494.8 MB	79.6 KB
136	bf/745e36	1202028	NFCORE_HIC:HIC:HICPRO:BUILD_CONTACT_MAPS (MJ21_6)	COMPLETED	0	2024-11-07 17:53:29.087	4.1s	3.6s	67.8%	3.9 MB	11 MB	494.8 MB	218 KB
142	3f/ec3ebd	1202029	NFCORE_HIC:HIC:HICPRO:BUILD_CONTACT_MAPS (MJ21_5)	COMPLETED	0	2024-11-07 17:53:29.171	4s	3.1s	64.2%	3.6 MB	10.7 MB	499.9 MB	212.6 KB
138	cd/7c362d	1202030	NFCORE_HIC:HIC:HICPRO:BUILD_CONTACT_MAPS (MJ21_6)	COMPLETED	0	2024-11-07 17:53:29.204	3.9s	3.3s	64.5%	3.3 MB	11.1 MB	494.8 MB	25.3 KB
133	8e/ba3d33	1202031	NFCORE_HIC:HIC:HICPRO:BUILD_CONTACT_MAPS (MJ21_6)	COMPLETED	0	2024-11-07 17:53:29.238	3.9s	3.4s	66.5%	6.9 MB	14 MB	494.8 MB	921 KB
144	af/d669cb	1202033	NFCORE_HIC:HIC:HICPRO:BUILD_CONTACT_MAPS (MJ21_5)	COMPLETED	0	2024-11-07 17:53:29.292	3.9s	3.4s	63.6%	3.1 MB	10.3 MB	499.9 MB	25.2 KB
139	e4/526886	1202034	NFCORE_HIC:HIC:HICPRO:BUILD_CONTACT_MAPS (MJ21_5)	COMPLETED	0	2024-11-07 17:53:29.319	3.9s	3.4s	63.7%	7.7 MB	14.8 MB	499.9 MB	1.2 MB
141	df/c13301	1202036	NFCORE_HIC:HIC:HICPRO:BUILD_CONTACT_MAPS (MJ21_5)	COMPLETED	0	2024-11-07 17:53:29.368	3.8s	3.4s	63.7%	5.6 MB	12.7 MB	499.9 MB	553.1 KB
127	59/1cbe1c	1202018	NFCORE_HIC:HIC:HICPRO:ICE_NORMALIZATION (MJ21_8)	COMPLETED	0	2024-11-07 17:53:23.206	9.9s	5s	197.8%	78 MB	8.1 GB	40.5 MB	916.2 KB
132	7e/31bd7e	1202032	NFCORE_HIC:HIC:HICPRO:BUILD_CONTACT_MAPS (MJ21_6)	COMPLETED	0	2024-11-07 17:53:29.266	8.9s	3.8s	59.4%	7.9 MB	15 MB	494.8 MB	1.2 MB
118	ac/be85c9	1202013	NFCORE_HIC:HIC:HICPRO:HICPRO2PAIRS (MJ21_8)	COMPLETED	0	2024-11-07 17:53:18.320	19.8s	14s	139.4%	4.3 MB	16.7 MB	573.8 MB	284.5 MB
102	4f/2afa5c	1202005	NFCORE_HIC:HIC:HICPRO:MERGE_VALID_INTERACTION (MJ21_1)	COMPLETED	0	2024-11-07 17:52:53.488	44.6s	39.4s	332.3%	1.3 GB	22.7 GB	5.4 GB	3.3 GB
135	b4/40ba7f	1202035	NFCORE_HIC:HIC:HICPRO:BUILD_CONTACT_MAPS (MJ21_6)	COMPLETED	0	2024-11-07 17:53:29.344	8.8s	3.4s	66.0%	5.8 MB	12.8 MB	494.8 MB	577.5 KB
112	0e/c1d6d1	1202003	NFCORE_HIC:HIC:HICPRO:MERGE_VALID_INTERACTION (MJ21_2)	COMPLETED	0	2024-11-07 17:52:53.439	44.7s	42.7s	299.9%	1.8 GB	22.8 GB	6.8 GB	4.2 GB
145	dd/8cf0f4	1202038	NFCORE_HIC:HIC:HICPRO:ICE_NORMALIZATION (MJ21_5)	COMPLETED	0	2024-11-07 17:53:33.516	9.6s	6s	285.1%	78.7 MB	8.1 GB	40.1 MB	130.7 KB
146	a0/d95c1e	1202039	NFCORE_HIC:HIC:HICPRO:ICE_NORMALIZATION (MJ21_5)	COMPLETED	0	2024-11-07 17:53:33.548	9.6s	6s	281.5%	96.1 MB	8.1 GB	40.8 MB	1.3 MB
110	bb/d4cb9b	1202009	NFCORE_HIC:HIC:HICPRO:MERGE_VALID_INTERACTION (MJ21_7)	COMPLETED	0	2024-11-07 17:52:53.586	49.5s	47.4s	322.7%	1.7 GB	22.7 GB	6.4 GB	4 GB
147	36/f5e862	1202040	NFCORE_HIC:HIC:HICPRO:ICE_NORMALIZATION (MJ21_6)	COMPLETED	0	2024-11-07 17:53:33.577	9.5s	5s	241.2%	66.8 MB	8.1 GB	40.1 MB	131.8 KB
149	ed/fe00cb	1202042	NFCORE_HIC:HIC:HICPRO:ICE_NORMALIZATION (MJ21_5)	COMPLETED	0	2024-11-07 17:53:33.633	9.5s	5s	232.7%	93.5 MB	8.1 GB	40.2 MB	353.4 KB
150	9d/58216d	1202043	NFCORE_HIC:HIC:HICPRO:ICE_NORMALIZATION (MJ21_6)	COMPLETED	0	2024-11-07 17:53:33.659	9.5s	5s	282.8%	80.9 MB	8.1 GB	40 MB	41.7 KB
148	32/587863	1202041	NFCORE_HIC:HIC:HICPRO:ICE_NORMALIZATION (MJ21_6)	COMPLETED	0	2024-11-07 17:53:33.605	9.5s	5s	243.8%	68.8 MB	8.1 GB	40.2 MB	362.5 KB
151	12/3916e5	1202044	NFCORE_HIC:HIC:HICPRO:ICE_NORMALIZATION (MJ21_6)	COMPLETED	0	2024-11-07 17:53:33.685	9.4s	6s	293.5%	94.3 MB	8.1 GB	40.8 MB	1.4 MB
152	ef/52417f	1202045	NFCORE_HIC:HIC:HICPRO:ICE_NORMALIZATION (MJ21_5)	COMPLETED	0	2024-11-07 17:53:33.711	9.4s	4s	357.9%	102.6 MB	8.1 GB	40 MB	41.5 KB
153	0e/152591	1202046	NFCORE_HIC:HIC:HICPRO:ICE_NORMALIZATION (MJ21_5)	COMPLETED	0	2024-11-07 17:53:33.737	9.4s	5s	388.9%	128.6 MB	8.1 GB	41 MB	1.7 MB
154	59/78bf0d	1202047	NFCORE_HIC:HIC:HICPRO:ICE_NORMALIZATION (MJ21_5)	COMPLETED	0	2024-11-07 17:53:33.762	9.4s	5s	347.1%	102 MB	8.1 GB	40.5 MB	901.2 KB
157	8d/266086	1202053	NFCORE_HIC:HIC:HICPRO:BUILD_CONTACT_MAPS (MJ21_1)	COMPLETED	0	2024-11-07 17:53:39.295	3.9s	2.1s	96.1%	3.5 MB	10.7 MB	586.4 MB	254 KB
175	1a/130202	1202063	NFCORE_HIC:HIC:HICPRO:BUILD_CONTACT_MAPS (MJ21_2)	COMPLETED	0	2024-11-07 17:53:39.597	3.6s	2.5s	92.9%	3.1 MB	10.3 MB	743 MB	22.9 KB
173	6b/329fb8	1202065	NFCORE_HIC:HIC:HICPRO:BUILD_CONTACT_MAPS (MJ21_2)	COMPLETED	0	2024-11-07 17:53:39.644	3.5s	2.7s	95.7%	3.3 MB	10.4 MB	743 MB	64.5 KB
159	50/36f1b9	1202051	NFCORE_HIC:HIC:HICPRO:BUILD_CONTACT_MAPS (MJ21_1)	COMPLETED	0	2024-11-07 17:53:39.132	9s	3.8s	62.0%	3.3 MB	10.5 MB	586.4 MB	100 KB
161	b3/eb02c2	1202049	NFCORE_HIC:HIC:HICPRO:BUILD_CONTACT_MAPS (MJ21_1)	COMPLETED	0	2024-11-07 17:53:38.492	9.6s	6.4s	56.5%	3.2 MB	11.1 MB	586.4 MB	20.3 KB
114	dd/422e99	1202002	NFCORE_HIC:HIC:HICPRO:MERGE_VALID_INTERACTION (MJ21_4)	COMPLETED	0	2024-11-07 17:52:53.415	54.7s	51.3s	309.9%	2.1 GB	22.7 GB	8.1 GB	5 GB
108	83/59406f	1202007	NFCORE_HIC:HIC:HICPRO:MERGE_VALID_INTERACTION (MJ21_3)	COMPLETED	0	2024-11-07 17:52:53.538	54.6s	49.9s	326.3%	1.8 GB	22.7 GB	7 GB	4.4 GB
156	5d/119871	1202052	NFCORE_HIC:HIC:HICPRO:BUILD_CONTACT_MAPS (MJ21_1)	COMPLETED	0	2024-11-07 17:53:39.212	8.9s	3.9s	63.1%	3.8 MB	11 MB	586.4 MB	381 KB
162	00/4e4043	1202054	NFCORE_HIC:HIC:HICPRO:ICE_NORMALIZATION (MJ21_6)	COMPLETED	0	2024-11-07 17:53:39.322	8.8s	5s	405.1%	96.5 MB	8.1 GB	41.1 MB	1.8 MB
168	3d/330efd	1202056	NFCORE_HIC:HIC:HICPRO:ICE_NORMALIZATION (MJ21_6)	COMPLETED	0	2024-11-07 17:53:39.382	8.7s	6s	392.8%	121 MB	8.1 GB	40.5 MB	942.4 KB
167	39/304e5d	1202057	NFCORE_HIC:HIC:HICPRO:BUILD_CONTACT_MAPS (MJ21_2)	COMPLETED	0	2024-11-07 17:53:39.451	8.7s	5s	63.8%	4.3 MB	11.6 MB	743 MB	452.3 KB
169	f6/9d4172	1202055	NFCORE_HIC:HIC:HICPRO:BUILD_CONTACT_MAPS (MJ21_2)	COMPLETED	0	2024-11-07 17:53:39.347	8.8s	5s	62.3%	4.1 MB	11.2 MB	743 MB	300.3 KB
158	98/dc829e	1202058	NFCORE_HIC:HIC:HICPRO:BUILD_CONTACT_MAPS (MJ21_1)	COMPLETED	0	2024-11-07 17:53:39.476	8.7s	4s	62.1%	3.6 MB	10.8 MB	586.4 MB	175.4 KB
160	d1/7dabb2	1202059	NFCORE_HIC:HIC:HICPRO:BUILD_CONTACT_MAPS (MJ21_1)	COMPLETED	0	2024-11-07 17:53:39.501	8.6s	3.9s	63.0%	3.3 MB	10.4 MB	586.4 MB	51.9 KB
171	3a/a8c8aa	1202060	NFCORE_HIC:HIC:HICPRO:BUILD_CONTACT_MAPS (MJ21_2)	COMPLETED	0	2024-11-07 17:53:39.525	8.6s	5s	62.1%	3.6 MB	10.7 MB	743 MB	144.3 KB
165	6e/76cbbe	1202062	NFCORE_HIC:HIC:HICPRO:BUILD_CONTACT_MAPS (MJ21_2)	COMPLETED	0	2024-11-07 17:53:39.573	8.6s	5.1s	63.4%	4.8 MB	12.9 MB	743 MB	650.9 KB
179	c1/12601b	1202072	NFCORE_HIC:HIC:HICPRO:BUILD_CONTACT_MAPS (MJ21_7)	COMPLETED	0	2024-11-07 17:53:43.308	4.8s	4s	66.1%	4.4 MB	12.3 MB	623.2 MB	463.2 KB
170	86/04d5ee	1202064	NFCORE_HIC:HIC:COOLER:COOLER_CLOAD (MJ21_8)	COMPLETED	0	2024-11-07 17:53:39.620	13.5s	9.6s	191.4%	529.9 MB	8.5 GB	73.8 MB	178.1 KB
166	32/7a8ac1	1202061	NFCORE_HIC:HIC:COOLER:COOLER_CLOAD (MJ21_8)	COMPLETED	0	2024-11-07 17:53:39.550	13.6s	9.4s	194.3%	505.8 MB	8.5 GB	73.9 MB	211.5 KB
172	13/a7ad84	1202066	NFCORE_HIC:HIC:COOLER:COOLER_CLOAD (MJ21_8)	COMPLETED	0	2024-11-07 17:53:39.687	13.4s	9.7s	201.8%	505.3 MB	8.5 GB	73.8 MB	123.4 KB
176	91/170bec	1202067	NFCORE_HIC:HIC:COOLER:COOLER_CLOAD (MJ21_8)	COMPLETED	0	2024-11-07 17:53:39.712	13.4s	9.6s	219.4%	524.2 MB	8.5 GB	73.8 MB	86.3 KB
174	b9/18aacb	1202068	NFCORE_HIC:HIC:COOLER:COOLER_CLOAD (MJ21_8)	COMPLETED	0	2024-11-07 17:53:39.736	13.4s	9.8s	201.1%	505.3 MB	8.5 GB	73.8 MB	97.5 KB
164	bd/403535	1202069	NFCORE_HIC:HIC:COOLER:COOLER_CLOAD (MJ21_8)	COMPLETED	0	2024-11-07 17:53:39.761	13.4s	10.7s	242.2%	535.7 MB	8.5 GB	73.9 MB	258.1 KB
180	79/5f354e	1202071	NFCORE_HIC:HIC:HICPRO:BUILD_CONTACT_MAPS (MJ21_7)	COMPLETED	0	2024-11-07 17:53:43.237	9.9s	4.2s	66.0%	4.1 MB	11.2 MB	623.2 MB	347.3 KB
183	da/480994	1202073	NFCORE_HIC:HIC:HICPRO:BUILD_CONTACT_MAPS (MJ21_7)	COMPLETED	0	2024-11-07 17:53:43.390	9.7s	4.5s	63.7%	3.2 MB	10.3 MB	623.2 MB	24.5 KB
178	dc/97209f	1202074	NFCORE_HIC:HIC:HICPRO:BUILD_CONTACT_MAPS (MJ21_7)	COMPLETED	0	2024-11-07 17:53:43.516	9.6s	4.5s	63.2%	5.1 MB	12.2 MB	623.2 MB	626.4 KB
182	c5/3bdac6	1202075	NFCORE_HIC:HIC:HICPRO:BUILD_CONTACT_MAPS (MJ21_7)	COMPLETED	0	2024-11-07 17:53:43.636	9.5s	4.4s	62.8%	3.4 MB	10.5 MB	623.2 MB	75.3 KB
181	78/dc63df	1202076	NFCORE_HIC:HIC:HICPRO:BUILD_CONTACT_MAPS (MJ21_7)	COMPLETED	0	2024-11-07 17:53:43.752	9.4s	4.5s	64.4%	3.7 MB	10.9 MB	623.2 MB	182.9 KB
185	66/cd85ea	1202078	NFCORE_HIC:HIC:HICPRO:ICE_NORMALIZATION (MJ21_2)	COMPLETED	0	2024-11-07 17:53:43.922	9.2s	5s	376.2%	101.9 MB	8.1 GB	40 MB	37.9 KB
184	18/2e1645	1202077	NFCORE_HIC:HIC:HICPRO:ICE_NORMALIZATION (MJ21_1)	COMPLETED	0	2024-11-07 17:53:43.888	9.2s	5s	357.2%	114.1 MB	8.1 GB	40.2 MB	339.9 KB
186	64/5ecae9	1202079	NFCORE_HIC:HIC:HICPRO:ICE_NORMALIZATION (MJ21_2)	COMPLETED	0	2024-11-07 17:53:43.960	9.2s	5s	372.1%	98.2 MB	8.1 GB	40.1 MB	106.2 KB
189	39/04dade	1202082	NFCORE_HIC:HIC:HICPRO:BUILD_CONTACT_MAPS (MJ21_4)	COMPLETED	0	2024-11-07 17:53:48.587	4.6s	2.6s	95.8%	5 MB	12.1 MB	850.1 MB	613.1 KB
195	62/11721b	1202084	NFCORE_HIC:HIC:HICPRO:BUILD_CONTACT_MAPS (MJ21_3)	COMPLETED	0	2024-11-07 17:53:49.397	3.8s	2.9s	96.4%	4.4 MB	12.3 MB	763.9 MB	599.4 KB
134	0a/f0f4c9	1202037	NFCORE_HIC:HIC:HICPRO:HICPRO2PAIRS (MJ21_5)	COMPLETED	0	2024-11-07 17:53:29.392	28.7s	24s	138.4%	4.3 MB	17.6 MB	991.2 MB	491.4 MB
191	a3/10b015	1202083	NFCORE_HIC:HIC:HICPRO:BUILD_CONTACT_MAPS (MJ21_4)	COMPLETED	0	2024-11-07 17:53:48.929	9.2s	4.9s	95.3%	3.9 MB	11.8 MB	850.1 MB	186.2 KB
131	de/2e0c70	1202027	NFCORE_HIC:HIC:HICPRO:HICPRO2PAIRS (MJ21_6)	COMPLETED	0	2024-11-07 17:53:29.062	29.1s	24s	139.6%	4.3 MB	16.7 MB	981 MB	486.2 MB
188	bd/9bfcfa	1202087	NFCORE_HIC:HIC:HICPRO:BUILD_CONTACT_MAPS (MJ21_4)	COMPLETED	0	2024-11-07 17:53:49.491	8.6s	5.7s	60.9%	5.6 MB	12.8 MB	850.1 MB	804.6 KB
190	31/4fd256	1202086	NFCORE_HIC:HIC:HICPRO:BUILD_CONTACT_MAPS (MJ21_4)	COMPLETED	0	2024-11-07 17:53:49.462	8.7s	6.5s	65.3%	4.9 MB	12.1 MB	850.1 MB	423.2 KB
193	f7/d98afc	1202088	NFCORE_HIC:HIC:HICPRO:BUILD_CONTACT_MAPS (MJ21_4)	COMPLETED	0	2024-11-07 17:53:49.518	8.6s	5.6s	59.5%	3.4 MB	10.5 MB	850.1 MB	73.5 KB
198	8b/abfcf7	1202085	NFCORE_HIC:HIC:HICPRO:ICE_NORMALIZATION (MJ21_1)	COMPLETED	0	2024-11-07 17:53:49.432	8.7s	6s	369.0%	87 MB	8.1 GB	40 MB	33.3 KB
199	2f/3f8715	1202090	NFCORE_HIC:HIC:HICPRO:BUILD_CONTACT_MAPS (MJ21_3)	COMPLETED	0	2024-11-07 17:53:51.494	6.6s	5.6s	63.4%	3.7 MB	10.9 MB	763.9 MB	154.9 KB
196	07/cc0a77	1202089	NFCORE_HIC:HIC:HICPRO:BUILD_CONTACT_MAPS (MJ21_3)	COMPLETED	0	2024-11-07 17:53:50.055	8.1s	5.8s	64.2%	4.8 MB	11.9 MB	763.9 MB	443.4 KB
203	0c/d35027	1202096	NFCORE_HIC:HIC:HICPRO:ICE_NORMALIZATION (MJ21_1)	COMPLETED	0	2024-11-07 17:53:51.668	6.5s	5s	346.0%	117 MB	8.1 GB	40.2 MB	459.4 KB
202	87/a0d5ea	1202094	NFCORE_HIC:HIC:HICPRO:ICE_NORMALIZATION (MJ21_1)	COMPLETED	0	2024-11-07 17:53:51.616	6.5s	5s	349.8%	94.3 MB	8.1 GB	40.1 MB	158.5 KB
205	93/ac0376	1202098	NFCORE_HIC:HIC:HICPRO:ICE_NORMALIZATION (MJ21_2)	COMPLETED	0	2024-11-07 17:53:52.367	5.8s	5s	272.5%	55.4 MB	8.1 GB	40.4 MB	668.3 KB
204	70/07cefc	1202097	NFCORE_HIC:HIC:HICPRO:ICE_NORMALIZATION (MJ21_2)	COMPLETED	0	2024-11-07 17:53:52.333	5.8s	6s	236.7%	89.2 MB	8.1 GB	40.3 MB	470.5 KB
206	93/6508e1	1202099	NFCORE_HIC:HIC:HICPRO:ICE_NORMALIZATION (MJ21_1)	COMPLETED	0	2024-11-07 17:53:52.398	5.7s	5s	215.5%	54.8 MB	8.1 GB	40.1 MB	257.7 KB
207	d2/f9ef09	1202100	NFCORE_HIC:HIC:HICPRO:ICE_NORMALIZATION (MJ21_1)	COMPLETED	0	2024-11-07 17:53:52.437	5.7s	5s	261.6%	65.1 MB	8.1 GB	40 MB	84.1 KB
209	d4/fb339a	1202101	NFCORE_HIC:HIC:HICPRO:ICE_NORMALIZATION (MJ21_2)	COMPLETED	0	2024-11-07 17:53:52.466	5.7s	5s	218.3%	84.9 MB	8.1 GB	40.1 MB	235.8 KB
208	27/88a968	1202102	NFCORE_HIC:HIC:HICPRO:ICE_NORMALIZATION (MJ21_2)	COMPLETED	0	2024-11-07 17:53:52.494	5.7s	6s	255.2%	76.2 MB	8.1 GB	40.5 MB	897.1 KB
210	04/f41466	1202103	NFCORE_HIC:HIC:HICPRO:ICE_NORMALIZATION (MJ21_7)	COMPLETED	0	2024-11-07 17:53:52.557	5.7s	6s	314.6%	115.1 MB	8.1 GB	40.4 MB	685.3 KB
201	78/20fc3a	1202091	NFCORE_HIC:HIC:HICPRO:BUILD_CONTACT_MAPS (MJ21_3)	COMPLETED	0	2024-11-07 17:53:51.528	11.6s	5.4s	63.0%	3.2 MB	10.3 MB	763.9 MB	23.1 KB
197	19/ad454a	1202093	NFCORE_HIC:HIC:HICPRO:BUILD_CONTACT_MAPS (MJ21_3)	COMPLETED	0	2024-11-07 17:53:51.588	11.5s	5.5s	63.3%	4.6 MB	12.4 MB	763.9 MB	316.1 KB
200	67/7ccf5b	1202092	NFCORE_HIC:HIC:HICPRO:BUILD_CONTACT_MAPS (MJ21_3)	COMPLETED	0	2024-11-07 17:53:51.559	11.6s	5.4s	62.6%	3.4 MB	10.5 MB	763.9 MB	67.5 KB
216	2a/03b0a5	1202105	NFCORE_HIC:HIC:COOLER:COOLER_ZOOMIFY (MJ21_8)	COMPLETED	0	2024-11-07 17:53:53.229	9.9s	7.2s	250.7%	651.3 MB	104.9 GB	48.6 MB	871.3 KB
218	09/a5da11	1202106	NFCORE_HIC:HIC:COOLER:COOLER_ZOOMIFY (MJ21_8)	COMPLETED	0	2024-11-07 17:53:53.254	9.9s	8.3s	246.8%	740.1 MB	104.9 GB	51.7 MB	2.1 MB
220	b0/00ee65	1202107	NFCORE_HIC:HIC:COOLER:COOLER_ZOOMIFY (MJ21_8)	COMPLETED	0	2024-11-07 17:53:53.278	9.8s	4.9s	239.9%	76.6 MB	8.2 GB	40.9 MB	51.5 KB
219	db/78800a	1202108	NFCORE_HIC:HIC:COOLER:COOLER_ZOOMIFY (MJ21_8)	COMPLETED	0	2024-11-07 17:53:53.300	9.8s	5.5s	304.1%	364.1 MB	40.5 GB	41.7 MB	143.7 KB
222	59/734768	1202104	NFCORE_HIC:HIC:HICPRO:ICE_NORMALIZATION (MJ21_7)	COMPLETED	0	2024-11-07 17:53:53.182	9.9s	5s	276.3%	56.3 MB	8.1 GB	40.3 MB	548.1 KB
194	4a/9c8c54	1202095	NFCORE_HIC:HIC:HICPRO:BUILD_CONTACT_MAPS (MJ21_4)	COMPLETED	0	2024-11-07 17:53:51.643	11.5s	6.3s	63.8%	3.2 MB	10.3 MB	850.1 MB	24.3 KB
221	a0/9eac51	1202109	NFCORE_HIC:HIC:COOLER:COOLER_ZOOMIFY (MJ21_8)	COMPLETED	0	2024-11-07 17:53:53.336	9.8s	9.2s	216.9%	590.5 MB	104.9 GB	55.3 MB	3.7 MB
213	ce/e1bb64	1202113	NFCORE_HIC:HIC:COOLER:COOLER_BALANCE (MJ21_8)	COMPLETED	0	2024-11-07 17:53:53.434	9.7s	5.2s	242.8%	66.4 MB	8.3 GB	41.6 MB	139.9 KB
212	e9/493b40	1202114	NFCORE_HIC:HIC:COOLER:COOLER_BALANCE (MJ21_8)	COMPLETED	0	2024-11-07 17:53:53.458	9.7s	5.4s	294.6%	392 MB	64.6 GB	43.1 MB	529.3 KB
211	d8/dc4b01	1202116	NFCORE_HIC:HIC:COOLER:COOLER_BALANCE (MJ21_8)	COMPLETED	0	2024-11-07 17:53:53.506	9.6s	5.2s	270.5%	110.2 MB	16.3 GB	42 MB	237.7 KB
215	19/67b1be	1202115	NFCORE_HIC:HIC:COOLER:COOLER_BALANCE (MJ21_8)	COMPLETED	0	2024-11-07 17:53:53.482	9.6s	5.1s	301.9%	93.8 MB	8.2 GB	41.4 MB	102.3 KB
223	51/179dba	1202111	NFCORE_HIC:HIC:HICPRO:ICE_NORMALIZATION (MJ21_7)	COMPLETED	0	2024-11-07 17:53:53.385	9.7s	5s	318.5%	75.1 MB	8.1 GB	40 MB	40.5 KB
214	9c/a4dcd6	1202118	NFCORE_HIC:HIC:COOLER:COOLER_BALANCE (MJ21_8)	COMPLETED	0	2024-11-07 17:53:53.556	9.6s	5.3s	268.3%	341.9 MB	48.5 GB	41.3 MB	83 KB
224	9d/ec9fa7	1202110	NFCORE_HIC:HIC:HICPRO:ICE_NORMALIZATION (MJ21_7)	COMPLETED	0	2024-11-07 17:53:53.360	9.8s	5s	264.3%	74.3 MB	8.1 GB	40.5 MB	847.1 KB
225	ae/ec5776	1202112	NFCORE_HIC:HIC:HICPRO:ICE_NORMALIZATION (MJ21_7)	COMPLETED	0	2024-11-07 17:53:53.409	9.7s	5s	359.2%	112.6 MB	8.1 GB	40.1 MB	125.2 KB
217	ca/d62b5a	1202119	NFCORE_HIC:HIC:COOLER:COOLER_BALANCE (MJ21_8)	COMPLETED	0	2024-11-07 17:53:53.596	9.5s	5.7s	375.0%	675.2 MB	104.9 GB	43.4 MB	775.9 KB
226	83/b295bb	1202117	NFCORE_HIC:HIC:HICPRO:ICE_NORMALIZATION (MJ21_7)	COMPLETED	0	2024-11-07 17:53:53.531	9.6s	4s	359.7%	107.4 MB	8.1 GB	40.2 MB	301.5 KB
227	d4/92ba1e	1202120	NFCORE_HIC:HIC:HICPRO:ICE_NORMALIZATION (MJ21_4)	COMPLETED	0	2024-11-07 17:53:53.647	9.5s	4s	359.0%	80.1 MB	8.1 GB	40.5 MB	935.9 KB
228	d7/b8f16e	1202121	NFCORE_HIC:HIC:HICPRO:ICE_NORMALIZATION (MJ21_3)	COMPLETED	0	2024-11-07 17:53:53.680	9.5s	5s	393.1%	89.8 MB	8.1 GB	40.5 MB	814.7 KB
235	ee/41fb17	1202123	NFCORE_HIC:HIC:HICPRO:ICE_NORMALIZATION (MJ21_4)	COMPLETED	0	2024-11-07 17:53:58.256	4.9s	5s	444.7%	124.2 MB	8.1 GB	40.2 MB	309.4 KB
177	97/ea0667	1202070	NFCORE_HIC:HIC:HICPRO:HICPRO2PAIRS (MJ21_7)	COMPLETED	0	2024-11-07 17:53:43.187	24.9s	22s	147.5%	4.3 MB	17.6 MB	1.2 GB	611.6 MB
242	50/51ebf1	1202130	NFCORE_HIC:HIC:HICPRO:ICE_NORMALIZATION (MJ21_4)	COMPLETED	0	2024-11-07 17:53:58.454	9.7s	5s	393.7%	98.8 MB	8.1 GB	40.4 MB	681.4 KB
243	27/c67370	1202133	NFCORE_HIC:HIC:HICPRO:ICE_NORMALIZATION (MJ21_4)	COMPLETED	0	2024-11-07 17:53:58.525	9.6s	8s	236.9%	81 MB	8.1 GB	40.7 MB	1.1 MB
